email_text,label
"Subject: Unusual activity detected on your cryptocurrency wallet
Reference ID: REF-790467

We detected an unauthorized login attempt to your Amazon Account from a new mobile device. We have locked your account until you confirm your identity. Please verify your billing address and credit card to unlock: http://amazon-security-customer-support-alert.net

Sincerely,
Security Team",phishing
"Subject: GET RICH QUICK! Secure financial freedom today!

Play the ultimate online casino games and get 100 free spins today! Huge jackpots and high payouts. Register now to claim your 200% first deposit bonus.

Call us today at +1-800-691-5825! Save up to $461916!
To unsubscribe, click the link.",spam
"Subject: Amazing deal: Supercharge your website traffic today

Start earning $500 per day from home using just your computer! Simple tasks, flexible hours. No prior experience or technical skills required. Apply today!

Call us today at +1-800-622-8816! Save up to $422970!
To unsubscribe, click the link.",spam
"Subject: Gym membership renewal confirmation
Date: May 27, 2026
From: Alex
To: Robert

Hi everyone, here are the action items from the sprint planning: 1. Fix UI bugs, 2. Add database logging, 3. Complete user manual. Let's have a productive week!

Best regards,
Alex",safe
"Subject: Reduce your mortgage rates by 50% with this special offer

Struggling with search engine rankings? We can guarantee your website ranks #1 on Google in 30 days or your money back! Increase sales and traffic instantly.

Call us today at +1-800-515-6589! Save up to $628796!
To unsubscribe, click the link.",spam
"Subject: Security Alert: Unusual login attempt detected on your account
Reference ID: REF-240130

Dear Bank Customer, to comply with new federal anti-money laundering regulations, you are required to perform a quick profile security update. Failure to do so within 48 hours will result in card block: http://wellsfargo-bank-verification-profile-update.com

Sincerely,
Administrator",phishing
"Subject: Lunch plans for tomorrow?
Date: May 28, 2026
From: Michael
To: Joseph

Hi, I reviewed the design mockups you uploaded. They look excellent! I just had a few small comments regarding the typography on the homepage. Let's discuss in our next sync.

Best regards,
Michael",safe
"Subject: Winner! You have won a $1000 Walmart Gift Card!

Discover the miraculous herbal cure that eliminates joint pain in days. Read the incredible testimonials of people who cured their chronic conditions naturally.

Call us today at +1-800-972-6916! Save up to $877838!
To unsubscribe, click the link.",spam
"Subject: Get your high school or college diploma online in 2 weeks

Make money while you sleep! Join our passive income affiliate system. Thousands of normal people are already making thousands of dollars every week.

Call us today at +1-800-227-1394! Save up to $744009!
To unsubscribe, click the link.",spam
"Subject: CRITICAL: Microsoft Office365 Password Reset Required
Reference ID: REF-270342

Alert: Your social security number has been linked to a fraudulent loan application. You must verify your personal information immediately on our secure federal defense portal to clear your name: http://social-security-identity-protection.gov-fraud-alert.cc

Sincerely,
Administrator",phishing
"Subject: Your Amazon order has been shipped
Date: May 4, 2026
From: David
To: Karen

Hi, I reviewed the design mockups you uploaded. They look excellent! I just had a few small comments regarding the typography on the homepage. Let's discuss in our next sync.

Best regards,
David",safe
"Subject: Earn $500/day working from home - No experience needed

Claim your free trial of the ultimate male enhancement pills. Guaranteed results within 48 hours. Just pay a small shipping fee. Limited stock available.

Call us today at +1-800-853-7778! Save up to $500945!
To unsubscribe, click the link.",spam
"Subject: Cheap flight tickets and luxury hotel packages - Book now!

Are you tired of working 9-to-5? Discover the cryptocurrency secret that will make you rich overnight. Only a few spots left in our exclusive investing program!

Call us today at +1-800-141-2470! Save up to $894783!
To unsubscribe, click the link.",spam
"Subject: Make millions online investing in cryptocurrency secrets

Earn cash fast! Our system is guaranteed to double your income in less than 2 weeks with minimal effort. Sign up now and claim your free starter kit today!

Call us today at +1-800-363-3733! Save up to $356005!
To unsubscribe, click the link.",spam
"Subject: URGENT: Your bank account has been temporarily suspended
Reference ID: REF-581310

Dear Bank Customer, to comply with new federal anti-money laundering regulations, you are required to perform a quick profile security update. Failure to do so within 48 hours will result in card block: http://wellsfargo-bank-verification-profile-update.com

Sincerely,
Verification Department",phishing
"Subject: ACTION REQUIRED: Verify your PayPal account immediately
Reference ID: REF-956375

Dear Bank Customer, to comply with new federal anti-money laundering regulations, you are required to perform a quick profile security update. Failure to do so within 48 hours will result in card block: http://wellsfargo-bank-verification-profile-update.com

Sincerely,
Administrator",phishing
"Subject: Congratulations! You won the European International Lottery

Claim your free trial of the ultimate male enhancement pills. Guaranteed results within 48 hours. Just pay a small shipping fee. Limited stock available.

Call us today at +1-800-568-1265! Save up to $382372!
To unsubscribe, click the link.",spam
"Subject: Facebook Security: Confirm your account ownership to prevent block
Reference ID: REF-861166

Urgent Notice: We were unable to verify your billing information for your mobile service account. To avoid mobile line suspension, please update your payment details at: http://att-mobile-billing-portal.com

Sincerely,
Administrator",phishing
"Subject: Winner! You have won a $1000 Walmart Gift Card!

Are you tired of working 9-to-5? Discover the cryptocurrency secret that will make you rich overnight. Only a few spots left in our exclusive investing program!

Call us today at +1-800-267-2548! Save up to $727120!
To unsubscribe, click the link.",spam
"Subject: ACTION REQUIRED: Verify your PayPal account immediately
Reference ID: REF-356962

Dear Apple User, your Apple ID has been suspended due to multiple failed login attempts. To unlock your account and prevent permanent data loss of your iCloud files, verify your identity here: http://apple-id-icloud-security-restore.org

Sincerely,
Support Center",phishing
"Subject: System Administrator: Upgrade your email storage quota now
Reference ID: REF-874285

Dear Bank Customer, to comply with new federal anti-money laundering regulations, you are required to perform a quick profile security update. Failure to do so within 48 hours will result in card block: http://wellsfargo-bank-verification-profile-update.com

Sincerely,
Security Team",phishing
